"Time of Day","Lap","LeadLap","Lap Tm","Speed","S1","S1 Tm","S2","S2 Tm","S3","S3 Tm","SPT","SPT Tm"
4 - Julio Campos - Stock Car PRO 2024
11 - Gaetano Di Mauro - Stock Car PRO 2024
"14:05:34.437","1","1","1:38.152","126,282","0,0","32.074","0,0","28.801","0,0","37.277","170,3","0.634"
"14:07:07.662","2","2","1:33.225","132,956","0,0","27.934","0,0","28.319","0,0","36.972","208,9","0.517"
"14:08:40.090","3","3","1:32.428","134,102","0,0","27.438","0,0","27.980","0,0","37.010","220,9","0.489"
"14:10:12.660","4","4","1:32.570","133,897","0,0","27.748","0,0","27.861","0,0","36.961","208,9","0.517"
"14:11:45.145","5","5","1:32.485","134,020","0,0","27.703","0,0","27.951","0,0","36.831","210,1","0.514"
"14:13:17.598","6","6","1:32.453","134,066","0,0","27.669","0,0","27.910","0,0","36.874","209,7","0.515"
"14:14:50.587","7","7","1:32.989","133,293","0,0","28.030","0,0","28.009","0,0","36.950","210,5","0.513"
"14:16:23.531","8","8","1:32.944","133,358","0,0","27.718","0,0","28.122","0,0","37.104","210,5","0.513"
"14:17:56.407","9","9","1:32.876","133,455","0,0","27.708","0,0","28.148","0,0","37.020","210,1","0.514"
"14:19:29.387","10","10","1:32.980","133,306","0,0","27.728","0,0","28.077","0,0","37.175","210,1","0.514"
"14:21:02.523","11","11","1:33.136","133,083","0,0","27.850","0,0","28.087","0,0","37.199","209,3","0.516"
"14:22:35.677","12","12","1:33.154","133,057","0,0","27.811","0,0","28.062","0,0","37.281","209,3","0.516"
"14:24:08.770","13","13","1:33.093","133,144","0,0","27.841","0,0","28.126","0,0","37.126","209,3","0.516"
"14:25:45.429","14","14","1:36.659","128,232","0,0","27.842","0,0","27.883","","","210,1","0.514"
"14:27:44.647","15","15","1:59.218","103,968","","","0,0","27.856","0,0","36.919","",""
"14:29:17.769","16","16","1:33.122","133,103","0,0","27.565","0,0","27.984","0,0","37.573","221,3","0.488"
"14:30:50.390","17","17","1:32.621","133,823","0,0","27.853","0,0","27.758","0,0","37.010","210,5","0.513"
"14:32:23.568","18","18","1:33.178","133,023","0,0","27.731","0,0","28.158","0,0","37.289","210,1","0.514"
"14:33:56.754","19","19","1:33.186","133,011","0,0","27.756","0,0","28.059","0,0","37.371","210,5","0.513"
"14:35:30.208","20","20","1:33.454","132,630","0,0","27.815","0,0","28.118","0,0","37.521","210,5","0.513"
"14:37:03.810","21","21","1:33.602","132,420","0,0","27.886","0,0","28.176","0,0","37.540","210,5","0.513"
"14:38:37.700","22","22","1:33.890","132,014","0,0","27.827","0,0","28.222","0,0","37.841","209,7","0.515"
"14:40:11.381","23","23","1:33.681","132,309","0,0","27.862","0,0","28.216","0,0","37.603","209,3","0.516"
"14:41:46.242","24","24","1:34.861","130,663","0,0","28.132","0,0","28.269","0,0","38.460","209,7","0.515"
"14:43:20.228","25","25","1:33.986","131,879","0,0","27.768","0,0","28.081","0,0","38.137","221,3","0.488"
"14:44:53.959","26","26","1:33.731","132,238","0,0","27.828","0,0","28.243","0,0","37.660","223,1","0.484"
"14:46:27.920","27","27","1:33.961","131,914","0,0","27.788","0,0","28.436","0,0","37.737","221,8","0.487"
"14:48:01.822","28","28","1:33.902","131,997","0,0","27.847","0,0","28.410","0,0","37.645","220,9","0.489"
"14:49:35.662","29","29","1:33.840","132,084","0,0","27.789","0,0","28.275","0,0","37.776","221,3","0.488"
"14:51:09.408","30","30","1:33.746","132,217","0,0","27.787","0,0","28.488","0,0","37.471","221,8","0.487"
"14:52:43.206","31","31","1:33.798","132,144","0,0","27.527","0,0","28.464","0,0","37.807","222,7","0.485"
"14:54:17.624","32","32","1:34.418","131,276","0,0","28.031","0,0","28.530","0,0","37.857","210,5","0.513"
"14:55:52.431","33","33","1:34.807","130,737","0,0","28.079","0,0","28.357","0,0","38.371","221,8","0.487"
44 - Bruno Baptista - Stock Car PRO 2024
"14:05:33.734","1","1","1:38.366","126,007","0,0","32.607","0,0","28.579","0,0","37.180","165,4","0.653"
"14:07:06.664","2","2","1:32.930","133,378","0,0","28.121","0,0","27.965","0,0","36.844","206,5","0.523"
"14:08:38.964","3","3","1:32.300","134,288","0,0","27.478","0,0","28.092","0,0","36.730","218,2","0.495"
"14:10:11.396","4","4","1:32.432","134,096","0,0","27.585","0,0","28.018","0,0","36.829","219,5","0.492"
"14:11:43.501","5","5","1:32.105","134,572","0,0","27.524","0,0","27.887","0,0","36.694","218,6","0.494"
"14:13:16.043","6","6","1:32.542","133,937","0,0","27.422","0,0","28.162","0,0","36.958","219,5","0.492"
"14:14:49.186","7","7","1:33.143","133,073","0,0","28.069","0,0","28.126","0,0","36.948","216,9","0.498"
"14:16:26.256","8","8","1:37.070","127,689","0,0","27.584","0,0","28.158","","","219,5","0.492"
"14:18:26.204","9","9","1:59.948","103,335","","","0,0","28.732","0,0","37.173","",""
"14:19:58.301","10","10","1:32.097","134,584","0,0","27.338","0,0","27.980","0,0","36.779","216,9","0.498"
"14:21:30.879","11","11","1:32.578","133,885","0,0","27.691","0,0","28.003","0,0","36.884","207,3","0.521"
